,feature,Ranking
12221,ATP4B.1,1
12222,ZFYVE1,43
12223,ZNF389.3,128
12224,COX18.2,18
12225,MIR429.1,103
12226,TEX13B,123
12227,OR51A7,56
12228,ESRP2.2,69
12229,NUMBL.3,6
12230,SGIP1.1,40
12231,MYL6B.1,72
12232,OR2V2,19
12233,PPCDC,81
12234,UGDH.2,48
12235,TTC17.2,50
12236,ZNF563.2,3
12237,MIR141.2,125
12238,GTDC1,96
12239,RAB31,17
12240,HMGB3.4,109
12241,NRN1L.1,128
12242,PPP4R2.1,10
12243,PLCXD3.2,96
12244,C1orf106,50
12245,ZNF440.1,28
12246,PRDM9.3,117
12247,UCHL3.1,1
12248,AACS.2,123
12249,L3MBTL4.2,15
12250,GRAMD4.3,114
12251,MAP3K8.2,89
12252,TRIM61.3,109
12253,DPY19L2.2,24
12254,LOC100128822.2,1
12255,P2RX7,113
12256,PDIA6.4,98
12257,SH3BP4.1,102
12258,LATS2.1,85
12259,CLU.2,102
12260,TRIB1.3,74
12261,NEK9,4
12262,ZBTB3.2,1
12263,SLC38A9.3,83
12264,FHL3,65
12265,PTDSS2.2,119
12266,PPP1R14A,4
12267,SPRED1.1,96
12268,PIK3C2B,102
12269,GLO1.2,125
12270,HSD17B11.2,97
12271,THOC2,98
12272,MTCH2.2,38
12273,CCDC71.3,123
12274,TMEM222,52
12275,FKBP14.2,41
12276,SFTA3.1,118
12277,XKRX.2,52
12278,POLE2.1,102
12279,PODXL2.1,111
12280,CYBA.2,52
12281,ARPC1B.1,60
12282,C15orf29.1,85
12283,DRD4,1
12284,MEP1A.2,1
12285,TPX2.1,8
12286,GGTA1,108
12287,SHKBP1.3,3
12288,DEFB131,86
12289,LOC731789.2,26
12290,F2R.2,80
12291,DLL1.2,81
12292,USP43.4,1
12293,NKX6.1.2,109
12294,SOX14.1,65
12295,POLR2K,98
12296,MREG.3,92
12297,AOX2P.2,63
12298,LHB.3,29
12299,C6orf227.1,69
12300,LMBRD1,112
12301,RHOBTB3,109
12302,KRT6B,1
12303,ITPR2.2,1
12304,FLJ12825,118
12305,RAB1B.5,89
12306,HRNBP3.1,32
12307,FIS1.1,19
12308,RNF141,32
12309,FAM83B.1,1
12310,CETN3.1,92
12311,NTN1.1,130
12312,C3orf10.1,109
12313,TMEM106A.2,16
12314,LOC729082.2,1
12315,PABPN1L.1,70
12316,STX4.2,11
12317,ZFP41.2,73
12318,KBTBD11,84
12319,C8orf71.2,61
12320,EIF4A1.2,52
12321,GOLGA4.2,65
12322,PF4.3,44
12323,MAN2B2.1,31
12324,SPRED1.2,103
12325,FLII.4,10
12326,RAB1B.6,46
12327,R3HDML,79
12328,MAP9.1,63
12329,AP1M2.2,18
12330,RPL26.1,19
12331,TRAF1,97
12332,GINS1.2,14
12333,HSPB7,1
12334,ZNF431.1,99
12335,FAM46B.1,99
12336,TEP1.2,94
12337,HCP5.3,67
12338,ITGB7,114
12339,BGLAP.2,21
12340,CECR2.2,104
12341,IL26,125
12342,OR4N5,1
12343,HLA.C.2,102
12344,DGKZ.1,86
12345,GLB1L3.1,34
12346,HDGFL1.2,51
12347,MRPS31.3,1
12348,SFXN5.1,21
12349,POU2F3.2,19
12350,CBLB,16
12351,FMNL2.1,123
12352,CETN1.2,39
12353,DIMT1L.1,128
12354,MFSD2B.4,130
12355,NDUFA6.1,130
12356,RIPPLY2,27
12357,PGCP.1,52
12358,FLOT1.2,52
12359,C5orf39.2,1
12360,LOC91316.2,9
12361,SPRY2,62
12362,SEMA5A.1,26
12363,ARL6IP1.1,1
12364,ZNF224.3,108
12365,PSMC2,1
12366,TGFBR3,1
12367,ZC3H11A.3,105
12368,MYEF2.1,116
12369,ADH4,77
12370,HUWE1.2,55
12371,FOS.2,98
12372,PSMD11.1,100
12373,CDK5R1.2,18
12374,HIATL2,111
12375,IER3IP1,32
12376,CORO2B.2,65
12377,SLC16A10.2,1
12378,SLC25A42,94
12379,LPL,41
12380,DDX27,50
12381,FUNDC2.4,126
12382,LMO1.1,5
12383,IRX4.2,74
12384,PPIB.1,62
12385,SDHAP2,70
12386,NFE2L3,12
12387,LOC93622,103
12388,POLA1.1,94
12389,CAV1.1,92
12390,PDE11A.1,40
12391,TSPAN31.1,32
12392,GAGE10.2,1
12393,LRP1B.1,37
12394,DPAGT1.3,76
12395,UFSP1,58
12396,CHRM1.1,85
12397,TREML4,74
12398,SOSTDC1.2,11
12399,LRFN1,18
12400,SLC19A2,36
12401,CCNY,77
12402,CRIP1.1,37
12403,NPHS2.3,56
12404,HIST1H4B.4,100
12405,C1orf69.2,56
12406,DLL1.3,57
12407,SLC4A11.3,29
12408,STX7,122
12409,B3GNT2.2,88
12410,RNPC3.2,107
12411,FKBP4.2,10
12412,AKR7A3.2,17
12413,APOOL.2,7
12414,CLPB.1,63
12415,RAB11FIP3,55
12416,SDK2.2,55
12417,SHISA3.2,1
12418,CHD6.2,104
12419,RASGEF1B.1,61
12420,LRAT.2,126
12421,UBA1.3,93
12422,SIPA1.1,93
12423,KDM5B.1,36
12424,LMO1.2,59
12425,SMARCA5,13
12426,PTPN9.1,79
12427,ZC3H4.3,42
12428,ENTPD7.4,1
12429,NCRNA00087.1,10
12430,ZGLP1.1,106
12431,RBM27,19
12432,HIP1R.1,60
12433,PIGT.2,6
12434,C6orf153.1,1
12435,CNIH2.3,78
12436,TUSC2.2,42
12437,SLC30A9.1,56
12438,GPR39,121
12439,OLIG2.3,11
12440,TNFAIP3.2,34
12441,ATG5.2,121
12442,ERAL1,25
12443,RAN.1,127
12444,C5orf30.1,10
12445,NUDT10.2,98
12446,ABCB7.3,43
12447,C16orf79.2,82
12448,CYP2W1.2,47
12449,GNMT.2,64
12450,PPIL1,22
12451,C19orf77,113
12452,KRT75.1,17
12453,CLIP4.2,118
12454,CCBE1,19
12455,SRGAP1.2,1
12456,ANXA2P2,23
12457,ZC3H10.2,79
12458,PISRT1.1,1
12459,EFCAB4A.1,12
12460,NBN.1,107
12461,C13orf27.2,93
12462,TMEM105.3,1
12463,IGF2BP3.1,1
12464,DOCK1.1,21
12465,FUNDC1,31
12466,THSD7A,78
12467,CA9,76
12468,LRRC6,67
12469,MED4.3,7
12470,USHBP1,8
12471,CCT8L2,73
12472,BHLHE40.1,92
12473,USP39.3,114
12474,KIF20B.2,124
12475,ZMAT2.2,25
12476,C20orf56.1,14
12477,MIR329.2.1,122
12478,ITGB1BP3,70
12479,LOC221122,79
12480,MED16,28
12481,DDX41.2,67
12482,C11orf87,101
12483,TFAP2B,42
12484,MAGEA4,80
12485,COX16.1,100
12486,PATL2,121
12487,METTL3.2,38
12488,COPS3.2,124
12489,MAP2K1.3,121
12490,HPGDS,93
12491,AIRE.2,33
12492,C1orf74.2,1
12493,GALNT3.3,118
12494,C20orf85.2,48
12495,SDC4P.1,108
12496,NGF.1,78
12497,ADAM17.1,119
12498,ZNF180.1,58
12499,ZNF431.2,1
12500,SGMS1.1,5
12501,ZNF350.1,51
12502,WNK4.2,19
12503,GJD2.1,122
12504,ALCAM.2,1
12505,OR10A6,3
12506,STARD7.5,37
12507,ZNF143.1,20
12508,CACNG1.1,109
12509,CD6.2,120
12510,PLRG1.3,82
12511,TMEM89.2,105
12512,REST.2,1
12513,ZNF711.1,105
12514,LDB1.2,1
12515,LCN8,85
12516,METTL2B.2,76
12517,GALNT7.1,91
12518,PI15,13
12519,BCAS1,79
12520,SP9.1,96
12521,RIF1.1,50
12522,CCDC144A.3,62
12523,ZNF444.3,68
12524,LDLR,110
12525,TMEM101.1,14
12526,KHDC1L,97
12527,KRT79,39
12528,PMM1.1,23
12529,USE1,1
12530,CTBS.2,34
12531,MTMR12.2,18
12532,LOC100134259,57
12533,FAM158A.2,125
12534,CYTL1.2,27
12535,ARRDC4.4,1
12536,LPA.2,1
12537,PSTPIP2.1,98
12538,HACE1.3,36
12539,PEX5L.1,1
12540,AIG1.1,72
12541,KRT222.2,1
12542,FLJ44817.1,32
12543,LOC154449.2,80
12544,ATP6AP1.1,44
12545,SESN3.1,37
12546,C17orf99.1,96
12547,DLEU7.5,112
12548,GGH.2,87
12549,PCMT1.1,1
12550,AEN,61
12551,GBF1.1,91
12552,SART1.4,8
12553,RPP25.2,74
12554,S100A9,25
12555,SRGAP1.3,125
12556,AARS2.2,104
12557,RTBDN.1,66
12558,TUBA3E.2,50
12559,PSMB3.2,1
12560,PDCD7.1,58
12561,C6orf103.3,22
12562,CEP135,17
12563,DEDD2.2,89
12564,ANKRD42.1,44
12565,NR2C2AP.5,1
12566,KBTBD5.1,46
12567,BRIP1.1,1
12568,FAM195A,1
12569,SLC25A43.2,116
12570,KCNIP1.1,47
12571,FOSL1.2,11
12572,ANXA4.2,48
12573,GP9.1,19
12574,ZNF136.2,31
12575,FLJ45079,83
12576,TMEM106A.3,122
12577,ENPEP.3,88
12578,SDC2.2,82
12579,CD40LG,119
12580,OGFR.1,99
12581,ARHGAP19,98
12582,PPP5C.1,113
12583,RPH3AL.2,1
12584,ZNF26.2,14
12585,NPY5R.3,44
12586,MIR568,35
12587,ZNF57.5,46
12588,GORASP2,131
12589,C15orf39.3,87
12590,SNIP1.1,73
12591,PISD.2,4
12592,BBS1.3,58
12593,PAQR3.2,115
12594,LRP1,75
12595,HDHD2,24
12596,RPL22L1.1,91
12597,LMX1B,1
12598,TDGF3.1,92
12599,CNTNAP2.1,44
12600,GRID1.1,81
12601,KLHL11.3,74
12602,OCLN.1,56
12603,ARHGEF17.4,86
12604,RTBDN.2,20
12605,AKNAD1,11
12606,GIPC2.2,55
12607,TAS2R38.1,55
12608,MICA,1
12609,CNIH3,53
12610,DDN.1,1
12611,RBM8A.1,101
12612,LDLR.1,71
12613,KIF5C.1,45
12614,GPR6.3,121
12615,TNKS2.2,56
12616,NCAPG2.2,86
12617,TP53BP1.3,16
12618,FUT4.1,77
12619,SRRM1.4,1
12620,C16orf91,104
12621,PPP1R2,1
12622,RCAN3,36
12623,MACC1.1,96
12624,COL22A1.1,70
12625,TRIM58.2,17
12626,SLFN13.1,74
12627,RAET1G.2,44
12628,SLC25A38.1,41
12629,SLC22A9,92
12630,FOXQ1.2,18
12631,C3P1,85
12632,SLC5A5.2,17
12633,ZBTB7A.1,80
12634,DUSP18.2,35
12635,SNX24.3,69
12636,C10orf93,1
12637,ZNF594.3,106
12638,MSTO1,1
12639,C4orf22.2,78
12640,FHAD1.2,84
12641,MEGF8.2,25
12642,SFRP1.2,121
12643,FAM73A,124
12644,AMOTL1.1,37
12645,PPIL4.1,1
12646,AEN.1,1
12647,NAMPT,101
12648,C12orf43,24
12649,TNPO2,61
12650,EPC2.2,18
12651,AGXT2L2.1,63
12652,ACTG1.2,53
12653,LOC389493,124
12654,LOX.1,47
12655,E2F8.3,67
12656,ECH1.1,98
12657,LOC441601.1,127
12658,PADI2.2,7
12659,GRASP,31
12660,PKDREJ,111
12661,BST2.1,15
12662,MYO15A,55
12663,HOXA5.1,124
12664,STK11IP.1,84
12665,FABP4,119
12666,DUSP5.2,97
12667,TAF3.2,1
12668,PABPC3,125
12669,PRODH.1,106
12670,SLITRK3.2,59
12671,AIP.1,59
12672,SNHG6,2
12673,OTOR.1,85
12674,ACVR2A.1,125
12675,CCDC13.4,130
12676,AFG3L2,110
12677,SLC22A15.1,113
12678,ST3GAL2,50
12679,C13orf18.3,43
12680,LOC154822.2,98
12681,CHST9.1,107
12682,LRRC47.2,64
12683,LYPLA1,91
12684,ULK3.1,110
12685,ALKBH8.1,78
12686,LGALS1.1,6
12687,TMCC2.2,30
12688,TUBA1C.3,88
12689,PRKACA.2,99
12690,ZNF717.1,73
12691,TNKS.3,66
12692,USP51.1,104
12693,WFDC1,130
12694,C6orf57.3,14
12695,ACAT2.2,112
12696,ISM1.1,75
12697,TMEM131.3,1
12698,SLC2A12,1
12699,MFSD7,57
12700,MSTO2P.1,44
12701,HORMAD2.1,101
12702,C13orf18.4,5
12703,NRBF2.3,95
12704,RPL27.2,48
12705,ZNF114,63
12706,LOC389765,113
12707,PTGFRN,85
12708,TMEM141.1,70
12709,SYP.2,47
12710,FAM109B,26
12711,MYCBPAP.1,57
12712,NUCB2,87
12713,ZNF180.2,1
12714,LOC400657.3,102
12715,MMP11.2,1
12716,C7orf70.3,4
12717,LOC222699.2,123
12718,PRDM5.2,113
12719,FAM50B.1,1
12720,CXorf23,55
12721,HCK.1,31
12722,PPID.1,125
12723,GPSM2.1,39
12724,RBBP7.1,122
12725,DNAJA2,1
12726,SVIP,20
12727,HSD17B11.3,27
12728,NRN1L.2,48
12729,SPAG17.1,73
12730,VAT1L.1,98
12731,LYL1,37
12732,CXXC4.1,113
12733,LIN28B,30
12734,DDX50.1,66
12735,COQ2,98
12736,DAAM2,101
12737,ZNF600.1,43
12738,DKFZp434J0226,88
12739,C16orf80.1,19
12740,RALGAPB.2,76
12741,SGK269,40
12742,DUSP2,114
12743,C10orf11.2,75
12744,KRTAP1.1,63
12745,ZCCHC12.2,44
12746,NUDT16.2,4
12747,GMCL1.1,41
12748,NPBWR1,103
12749,VAX2.3,94
12750,GPR77,1
12751,LONP2.3,120
12752,FAM57B,1
12753,SSBP2.1,121
12754,OSTM1,7
12755,KAT2B.1,48
12756,PRAF2.1,70
12757,LOC149837.1,131
12758,COX17.1,122
12759,LOC400931.1,91
12760,RTN1,110
12761,SLC16A9,120
12762,APOC1,53
12763,TNRC6B.1,98
12764,CCDC134.1,79
12765,ZNF833.3,20
12766,SERTAD1.2,59
12767,C10orf107.1,108
12768,MIR769,118
12769,HCN3.1,55
12770,NKRF.1,54
12771,SIAH3.2,88
12772,CEP97.2,112
12773,MFSD7.1,47
12774,NDUFS4,64
12775,LOC387646.1,1
12776,APOBEC1,44
12777,COL15A1.1,95
12778,MATN3.3,26
12779,HMCN1.3,35
12780,DCTPP1,73
12781,BRF1.2,61
12782,KLRG2.1,102
12783,DHODH.1,43
12784,NPHS2.4,94
12785,COL5A2.1,125
12786,TUBGCP6.1,1
12787,NKX3.2.2,86
12788,ZNF645.1,125
12789,HIST1H1A.2,1
12790,PON3,106
12791,LTF.3,102
12792,TTBK2.2,2
12793,MAPK8IP1,55
12794,ZNF34.1,131
12795,FRMD5.1,9
12796,USP13,1
12797,TRIM59.2,63
12798,MIR9.3,83
12799,C3orf25,39
12800,ENPP1.3,114
12801,GK2.3,86
12802,KLHDC8A.1,22
12803,C22orf32.3,109
12804,CEBPG.4,84
12805,ZNF639.1,91
12806,CDH8.2,46
12807,MT1H,114
12808,RPRD2.2,32
12809,PPIL1.1,47
12810,TTLL8.2,110
12811,PIGR,73
12812,GABARAPL1,87
12813,NHP2L1.1,80
12814,GATSL3.4,7
12815,SART1.5,1
12816,PRDXDD1P.1,44
12817,C1orf151.1,98
12818,GCLC.1,105
12819,SLC16A9.1,10
12820,FTSJD2.1,47
12821,SNRNP200.2,125
12822,SDAD1.3,25
12823,GPR180.1,14
12824,CYP4X1,31
12825,EIF1B.2,54
12826,NR4A2,83
12827,TULP2.3,6
12828,MYL12A.1,76
12829,PTCHD3.1,100
12830,C17orf59.1,81
12831,ZBTB7C,8
12832,PPP1R3E.3,1
12833,CALHM1,66
12834,CC2D1B.2,72
12835,PTK6.3,104
12836,EFNB1.2,24
12837,ZNF136.3,34
12838,CTRB2.1,70
12839,NT5E.2,54
12840,PRIM2,131
12841,ZBTB7A.2,29
12842,RAP2B.1,105
12843,SLC45A4.1,18
12844,C17orf88,107
12845,STXBP5L,10
12846,STMN3,31
12847,MIR519E,59
12848,PNPLA5.1,57
12849,CEP97.3,17
12850,DLX5.2,120
12851,GPR37L1.2,1
12852,AOX1.2,39
12853,ZNF815.2,97
12854,ARPC1A.2,59
12855,MIR300,35
12856,ANKDD1A.1,79
12857,GDF9.2,48
12858,UCP1.4,102
12859,ADCY7.1,2
12860,DAB1.1,79
12861,EFCAB8.1,113
12862,ARPC1A.3,15
12863,HBXIP,49
12864,LLPH.2,90
12865,UBL3.2,62
12866,PPAPDC1A.3,63
12867,NACAP1.1,1
12868,HAUS6,12
12869,GLP1R.1,7
12870,CTNNAL1.2,130
12871,ZNF221,42
12872,FOSL1.3,16
12873,DDX6,57
12874,GPX3.1,27
12875,CHCHD2.3,130
12876,PRM2.1,16
12877,EMILIN3.2,104
12878,TGM4.1,58
12879,ELOVL1,127
12880,SDK2.3,82
12881,THOC1.1,122
12882,MOGAT1,98
12883,FAM47B.1,97
12884,LOC728448.1,86
12885,GIMAP1.2,74
12886,SFTPD,73
12887,PITX3.1,68
12888,H2AFY2.1,52
12889,MORC1.3,74
12890,PCDHB15.1,10
12891,GUF1.1,27
12892,NKAPL.1,40
12893,ZNF799.4,66
12894,CDC6.2,1
12895,RBM46.3,100
12896,PYROXD1.1,19
12897,NHSL1.1,82
12898,PET112L.3,82
12899,AGBL3,110
12900,C11orf87.1,95
12901,ANKRD40.2,34
12902,FFAR2.1,113
12903,OR5D18,1
12904,PPYR1,24
12905,SPATS1.4,1
12906,WDR59.1,1
12907,KLHL36.1,19
12908,ATOX1.2,99
12909,PRSS1.1,29
12910,CXCL3,127
12911,RANBP9,39
12912,DPRX.1,64
12913,KCNU1,27
12914,CKAP2L.2,83
12915,KIAA1755.1,88
12916,H1FOO,105
12917,B3GNT7.1,36
12918,CST9.1,40
12919,RNF17.3,36
12920,STRAP.2,113
12921,C10orf90,107
12922,PPY2.1,117
12923,DEFB115,48
12924,VCPIP1.3,63
12925,C19orf30.1,25
12926,KIF3B,1
12927,FLJ30058.1,37
12928,CREB3L2.1,6
12929,MAP6D1.1,2
12930,TGIF1,99
12931,MANBA.2,67
12932,HOXD1.2,64
12933,LOC153328.2,49
12934,PINK1.3,83
12935,HUWE1.3,124
12936,LOC729467,5
12937,EPHX2,36
12938,GABARAPL2,111
12939,RPL22.1,97
12940,EIF3M.1,30
12941,UBE2B.1,81
12942,CCNF,44
12943,NCL.2,102
12944,ACPT,18
12945,PRIC285.2,114
12946,RALB,92
12947,LOC221122.1,34
12948,NUCB2.1,24
12949,MYOG.2,8
12950,RPL22L1.2,53
12951,MAP2K3.3,128
12952,SUCLG2.1,40
12953,ANKRD34B.2,103
12954,UTP11L.1,94
12955,C7orf30.1,131
12956,CSE1L.3,63
12957,HK3.1,94
12958,C6orf191,96
12959,KLHL25,26
12960,MATK.1,101
12961,ANAPC1.3,130
12962,GLS2.1,1
12963,COX6A1.4,36
12964,SCNN1B.2,23
12965,ABHD3.2,111
12966,LRP11.2,54
12967,KCNMB4.2,57
12968,CEP97.4,48
12969,DEFB129.1,117
12970,THY1.2,112
12971,KIAA1210,96
12972,GCA.1,20
12973,FOXQ1.3,15
12974,SEMA3G.2,72
12975,RIT2,40
12976,FBXL21.2,53
12977,CD160,44
12978,ZNF614.2,25
12979,KLHL24.1,9
12980,ERI1,92
12981,SAMM50.3,77
12982,CCL5,35
12983,HDAC4,45
12984,FNBP1,108
12985,GFRA3.4,53
12986,PTPLA.1,68
12987,TF,1
12988,OPHN1.2,32
12989,LHX1.2,5
12990,ANO1,47
12991,AVP,126
12992,EGLN3.1,125
12993,EMB.1,77
12994,TCEB1.2,100
12995,MPHOSPH8.2,28
12996,FDX1.1,128
12997,SLC16A12.2,42
12998,ZNF83.1,1
12999,C7orf43,129
13000,PTENP1,62
13001,NGEF.3,28
13002,ZNF257.1,44
13003,PLEKHA2.1,100
13004,KCNA3,31
13005,MANF.3,78
13006,TMEM133,30
13007,STOX2.1,45
13008,RAGE.1,50
13009,POLA2.1,83
13010,PRDM8.3,37
13011,DCAF12L2.2,36
13012,NKX2.6.3,83
13013,STX7.1,23
13014,SLC5A7.1,55
13015,SLC17A6.1,99
13016,ZNF280C.5,33
13017,MYO15A.1,97
13018,ALDH1L1,21
13019,FBXL7.1,40
13020,C14orf79.1,114
13021,ZNF777.1,35
13022,LLGL1,49
13023,METAP2.2,94
13024,ZNF396,88
13025,GABRQ.1,33
13026,HMHA1,87
13027,C6orf191.1,47
13028,ATP2C2,29
13029,C5orf28.2,98
13030,ANO2,129
13031,BAT2.1,52
13032,SIPA1L2,22
13033,PCYT2.1,95
13034,CKB,102
13035,PIK3C3.3,110
13036,ZC4H2.3,122
13037,SLC47A1,49
13038,RNF10.1,48
13039,SLC25A31,109
13040,HIP1R.2,8
13041,NID2.1,1
13042,PTPN9.2,50
13043,PSME4,7
13044,TIMELESS.1,1
13045,SRM,1
13046,CASD1,14
13047,C14orf177,24
13048,SPATA18.3,44
13049,TRAM1,110
13050,N4BP3,1
13051,ATP1A4.2,70
13052,OVOL1.2,74
13053,WDFY4.2,52
13054,C15orf50,1
13055,SLC32A1.1,113
13056,RBMX2,36
13057,CENPJ.2,117
13058,ZNF563.3,22
13059,SS18L2.1,73
13060,PGGT1B.2,105
13061,VPS37D.3,86
13062,SCGB1D4,67
13063,RAB11FIP3.1,59
13064,USP43.5,44
13065,RTTN.1,1
13066,SCIN.3,66
13067,ZNF574.2,28
13068,NEAT1.2,32
13069,FGD5,126
13070,SMAD4.2,76
13071,CLNK,61
13072,RBM26,1
13073,EEF1A1.2,123
13074,HMCN1.4,88
13075,TXNRD1.2,89
13076,CDCA8,62
13077,CXorf39,27
13078,ZNF492.1,10
13079,HOXD11.1,101
13080,PDCL2.1,82
13081,NRM.3,23
13082,ZNF625,1
13083,CLCA1,1
13084,TRIM26.5,68
13085,PRKAB2,56
13086,PAIP2B.2,80
13087,ZNF259.2,104
13088,RSPH3.2,58
13089,ESCO1.1,13
13090,SEC61A1.1,2
13091,P2RX3,3
13092,NOP10.2,125
13093,ACCN1.3,65
13094,TRIM68.1,73
13095,LMO3,100
13096,CALB1,109
13097,BUB1.3,1
13098,LRRC25,23
13099,LSP1,58
13100,ZCCHC3.2,1
13101,ZCCHC14,117
13102,MIR24.2,64
13103,ESD,1
13104,NAA15.2,105
13105,PTP4A1,125
13106,TTR,29
13107,NR2C2,45
13108,NPHP4,64
13109,LGI3.2,106
13110,FZD8.2,27
13111,MTHFD1.1,24
13112,ACAD9.1,83
13113,PON3.1,131
13114,METTL3.3,29
13115,GPR135.1,1
13116,RPS16,122
13117,C21orf34.1,54
13118,C10orf90.1,61
13119,RSL24D1.3,65
13120,MSTO1.1,23
13121,FAM83F,94
13122,DAB1.2,20
13123,USE1.1,47
13124,ACTG1.3,42
13125,SLC25A46.1,46
13126,BRP44L,52
13127,CSDAP1,8
13128,BTBD17,6
13129,NWD1,88
13130,RASA3,19
13131,ERGIC2,32
13132,EFHA2.1,35
13133,CMC1.2,1
13134,PDCD7.2,95
13135,SLURP1.1,73
13136,C17orf82.3,1
13137,CPO,12
13138,C17orf79.2,125
13139,C10orf58.2,20
13140,RIPPLY2.1,5
13141,RASGEF1B.2,1
13142,RALA.1,26
13143,SLFN13.2,80
13144,TXN2.3,55
13145,PAG1.1,87
13146,C18orf62,74
13147,TMEM232.1,125
13148,CS.2,43
13149,AKR7A3.3,61
13150,GPR120.2,102
13151,TNFRSF1A,4
13152,GALNT14.3,26
13153,CREB3L2.2,76
13154,VWCE.2,13
13155,WDR86.1,43
13156,TAF3.3,8
13157,RASA3.1,90
13158,IDI1,65
13159,NDUFA4.4,87
13160,ACPT.1,124
13161,TEKT3.1,5
13162,ANKRD30A.1,62
13163,TMED4.1,99
13164,RETNLB,97
13165,CAPG.1,52
13166,ZNF792.3,58
13167,SNORD115.35.1,107
13168,ANO8.2,90
13169,RAF1.1,93
13170,IMPACT.2,38
13171,USP11,88
13172,LRP11.3,12
13173,CD248.1,34
13174,PLA2G5.1,130
13175,CD80,29
13176,ZNF121.2,79
13177,FEM1A.3,74
13178,CHURC1.2,49
13179,SDHAP3.3,32
13180,STX7.2,96
13181,ZNF19.1,131
13182,PABPC3.1,39
13183,CCDC116.1,71
13184,JAZF1.3,129
13185,CUL2.2,66
13186,CNOT3,111
13187,CHRM4.1,82
13188,VENTXP1.3,65
13189,IREB2.3,109
13190,TTBK1.1,117
13191,ZNF774.2,6
13192,RNPEPL1.1,57
13193,UBXN8,91
13194,BCL6.1,97
13195,SIRPD,1
13196,POU2AF1.2,121
13197,NR0B1.2,73
13198,XKR5,101
13199,IPO8,46
13200,P2RX3.1,12
13201,OOEP.2,129
13202,DHRS7C.3,121
13203,C6orf226.1,116
13204,OTOP3.4,106
13205,MAP3K7IP3.2,21
13206,IL27,111
13207,PRKG1,119
13208,NDUFA6.2,72
13209,GLO1.3,68
13210,MIR30B,17
13211,C22orf42,41
13212,FAH.1,17
13213,STK4.3,1
13214,NARS.1,33
13215,TMEM89.3,75
13216,C16orf53.1,113
13217,NHLRC1.4,78
13218,PSMC2.1,115
13219,CES3,16
13220,P2RX6P,78
13221,DDIT4.2,83
13222,TRIB1.4,89
13223,ODF3L2.2,74
13224,ETV5.1,20
13225,DUSP26.2,88
13226,WASH5P.1,1
13227,ST3GAL4.2,38
13228,CACHD1,10
13229,ATP6V1G1,86
13230,MRS2.1,63
13231,ITGAE.1,36
13232,CAV1.2,115
13233,OLIG3.1,129
13234,ZNF254,2
13235,FADS1.2,60
13236,TMEM161A.3,127
13237,CSGALNACT2.2,22
13238,E2F4.3,21
13239,KLHDC1.1,13
13240,EMD.1,27
13241,IGSF8.3,9
13242,C14orf50.2,106
13243,KRTAP6.3,44
13244,GRAMD1C.1,131
13245,TXK.1,23
13246,HOXA5.2,119
13247,SLC6A13.1,99
13248,RHOF,94
13249,TMEM101.2,9
13250,NFRKB.1,99
13251,SEMA4C,33
13252,GUCY2E.3,62
13253,TNFAIP6,82
13254,RNASEH2A.1,99
13255,SIX2.3,67
13256,PFKFB3.3,59
13257,GPR20,113
13258,VTRNA1.3.1,45
13259,SDR16C5.2,1
13260,ARL8B.1,120
13261,ARHGAP20.1,58
13262,BAG2.3,105
13263,TRIM2,1
13264,IAH1.2,35
13265,STX7.3,45
13266,ARAF.3,42
13267,TAF9B,36
13268,RBM12B.1,69
13269,DNAJC27.1,99
13270,VARS,106
13271,EID2B.2,68
13272,LOC134466.2,124
13273,KPNA3,1
13274,COL7A1.2,44
13275,TMEM102.1,97
13276,FAM64A.1,1
13277,SNORD115.38,45
13278,KIAA1217.2,1
13279,ZNF354A,107
13280,AGPAT5.2,107
13281,PPP1R3G.3,59
13282,UTP6.1,7
13283,PFKFB4.3,37
13284,KIF5B.1,8
13285,NKX2.4.3,99
13286,LRRC34.1,99
13287,FAM65A.1,44
13288,FAM165B.2,29
13289,TM4SF19.2,37
13290,PRKCZ,40
13291,PSMD1.2,31
13292,MAP3K8.3,3
13293,ZRANB1,100
13294,POU2AF1.3,68
13295,CCDC101.2,85
13296,DCAF7,106
13297,KIAA0528,66
13298,GTSF1,77
13299,MSL3L2.2,73
13300,LMO3.1,98
13301,GTF2H4.2,11
13302,ZNF480.1,1
13303,DMRTB1,83
13304,WBSCR28.1,89
13305,TMPRSS8.2,18
13306,WBSCR27.1,1
13307,C2orf3.1,1
13308,C12orf29.2,35
13309,ZNF681,21
13310,PPP1R14A.1,9
13311,PGK2.2,26
13312,CCDC149.2,1
13313,KRT9,107
13314,LHX2,5
13315,ZNF543.1,67
13316,ZCCHC24.2,103
13317,MGAM.1,89
13318,LPAR2.3,29
13319,HIST1H1T.1,46
13320,ZZZ3.2,72
13321,TRPA1.3,27
13322,ZNF256.3,51
13323,C14orf79.2,52
13324,BRSK1,31
13325,USP44.2,3
13326,PELP1.3,1
13327,ZNF98.2,7
13328,RRP15.3,99
13329,PEX14,21
13330,GIN1.4,16
13331,SND1.1,53
13332,KCNK5.2,112
13333,ODF3L2.3,83
13334,GIPR.1,23
13335,SLC22A2.1,3
13336,ZNF391.3,120
13337,IRF2BP1.1,80
13338,CASKIN1,75
13339,MAGEB2,100
13340,OSBPL1A.1,89
13341,MCOLN3,92
13342,RSBN1,68
13343,CCDC60.1,123
13344,DACT3.1,41
13345,XKR6.2,109
