,feature,Ranking
1348,BTN1A1,62
1349,BTN2A1,56
1350,BTN3A1,43
1351,BTN3A2,64
1352,BTNL8,35
1353,BTRC,58
1354,BUB1,55
1355,BUB1B,39
1356,BUB3,45
1357,BUD13,55
1358,BUD31,1
1359,BVES,37
1360,BYSL,31
1361,BZRAP1,14
1362,BZW1,4
1363,BZW2,64
1364,C10orf10,62
1365,C10orf105,40
1366,C10orf107,57
1367,C10orf11,36
1368,C10orf111,20
1369,C10orf113,23
1370,C10orf12,51
1371,C10orf120,1
1372,C10orf128,34
1373,C10orf131,42
1374,C10orf2,63
1375,C10orf25,1
1376,C10orf35,13
1377,C10orf53,64
1378,C10orf54,39
1379,C10orf55,35
1380,C10orf62,56
1381,C10orf67,26
1382,C10orf71,37
1383,C10orf76,61
1384,C10orf82,43
1385,C10orf88,22
1386,C10orf90,5
1387,C10orf91,56
1388,C10orf95,20
1389,C10orf99,53
1390,C11orf1,62
1391,C11orf16,37
1392,C11orf21,54
1393,C11orf24,12
1394,C11orf30,41
1395,C11orf31,37
1396,C11orf40,55
1397,C11orf42,51
1398,C11orf45,36
1399,C11orf49,47
1400,C11orf52,11
1401,C11orf53,56
1402,C11orf54,10
1403,C11orf57,26
1404,C11orf58,16
1405,C11orf63,35
1406,C11orf65,54
1407,C11orf68,1
1408,C11orf70,7
1409,C11orf71,32
1410,C11orf73,2
1411,C11orf74,57
1412,C11orf80,8
1413,C11orf84,3
1414,C11orf87,43
1415,C11orf88,31
1416,C12orf10,3
1417,C12orf29,53
1418,C12orf4,11
1419,C12orf40,29
1420,C12orf42,5
1421,C12orf43,24
1422,C12orf45,32
1423,C12orf49,24
1424,C12orf50,1
1425,C12orf54,1
1426,C12orf56,1
1427,C12orf57,63
1428,C12orf60,37
1429,C12orf65,16
1430,C12orf66,1
1431,C12orf71,1
1432,C12orf73,58
1433,C12orf74,1
1434,C12orf75,25
1435,C12orf76,62
1436,C14orf1,59
1437,C14orf105,11
1438,C14orf119,1
1439,C14orf132,44
1440,C14orf142,55
1441,C14orf159,58
1442,C14orf166,21
1443,C14orf169,52
1444,C14orf178,54
1445,C14orf2,25
1446,C14orf28,1
1447,C14orf37,20
1448,C14orf39,46
1449,C14orf79,35
1450,C14orf80,26
1451,C14orf93,1
1452,C15orf32,57
1453,C15orf39,35
1454,C15orf40,54
1455,C15orf41,33
1456,C15orf48,10
1457,C15orf52,52
1458,C15orf53,26
1459,C15orf54,11
1460,C15orf56,35
1461,C15orf57,7
1462,C15orf59,54
1463,C15orf61,18
1464,C15orf62,1
1465,C16orf46,1
1466,C16orf58,51
1467,C16orf59,1
1468,C16orf62,2
1469,C16orf70,32
1470,C16orf71,1
1471,C16orf74,29
1472,C16orf78,1
1473,C16orf82,17
1474,C16orf86,26
1475,C16orf87,1
1476,C16orf89,1
1477,C17orf100,26
1478,C17orf104,10
1479,C17orf105,1
1480,C17orf47,42
1481,C17orf49,33
1482,C17orf50,18
1483,C17orf53,1
1484,C17orf58,1
1485,C17orf62,37
1486,C17orf64,1
1487,C17orf67,12
1488,C17orf74,12
1489,C17orf75,1
1490,C17orf78,6
1491,C17orf80,34
1492,C17orf82,1
1493,C17orf98,1
1494,C17orf99,26
1495,C18orf21,60
1496,C18orf25,18
1497,C18orf32,44
1498,C18orf54,27
1499,C18orf8,11
1500,C19orf12,1
1501,C19orf18,42
1502,C19orf25,19
1503,C19orf33,2
1504,C19orf38,55
1505,C19orf43,30
1506,C19orf44,42
1507,C19orf45,1
1508,C19orf47,33
1509,C19orf48,51
1510,C19orf52,64
1511,C19orf53,4
1512,C19orf54,27
1513,C19orf57,36
1514,C19orf60,64
1515,C19orf66,25
1516,C19orf70,1
1517,C19orf71,5
1518,C1D,16
1519,C1GALT1,1
1520,C1GALT1C1,1
1521,C1orf100,61
1522,C1orf101,10
1523,C1orf105,1
1524,C1orf106,7
1525,C1orf109,51
1526,C1orf111,46
1527,C1orf112,10
1528,C1orf115,60
1529,C1orf116,7
1530,C1orf122,18
1531,C1orf123,5
1532,C1orf127,42
1533,C1orf131,36
1534,C1orf141,5
1535,C1orf146,30
1536,C1orf158,10
1537,C1orf162,51
1538,C1orf168,2
1539,C1orf174,5
1540,C1orf185,14
1541,C1orf186,36
1542,C1orf189,48
1543,C1orf194,33
1544,C1orf198,36
1545,C1orf204,61
1546,C1orf21,21
1547,C1orf210,50
1548,C1orf220,60
1549,C1orf226,52
1550,C1orf228,42
1551,C1orf229,22
1552,C1orf27,44
1553,C1orf35,49
1554,C1orf43,46
1555,C1orf50,45
1556,C1orf52,18
1557,C1orf53,49
1558,C1orf54,16
1559,C1orf61,49
1560,C1orf64,29
1561,C1orf68,51
1562,C1orf74,40
1563,C1orf87,1
1564,C1orf94,54
1565,C1orf95,38
1566,C1QA,29
1567,C1QB,61
1568,C1QBP,14
1569,C1QC,1
1570,C1QL1,1
1571,C1QL2,62
1572,C1QL3,1
1573,C1QL4,1
1574,C1QTNF1,26
1575,C1QTNF2,1
1576,C1QTNF6,1
1577,C1QTNF7,16
1578,C1QTNF9,45
1579,C1R,54
1580,C1RL,39
1581,C1S,55
1582,C20orf141,36
1583,C20orf144,39
1584,C20orf173,10
1585,C20orf194,63
1586,C20orf195,1
1587,C20orf196,42
1588,C20orf197,24
1589,C20orf203,47
1590,C20orf24,35
1591,C20orf27,36
1592,C20orf85,1
1593,C21orf2,1
1594,C21orf33,17
1595,C21orf59,28
1596,C21orf62,1
1597,C21orf91,1
1598,C22orf15,27
1599,C22orf23,23
1600,C22orf24,15
1601,C22orf31,40
1602,C22orf42,1
1603,C22orf46,6
1604,C2CD2,16
1605,C2CD2L,29
1606,C2CD3,21
1607,C2CD4A,42
1608,C2CD4B,38
1609,C2orf16,22
1610,C2orf40,56
1611,C2orf42,28
1612,C2orf44,63
1613,C2orf47,18
1614,C2orf48,60
1615,C2orf49,60
1616,C2orf50,33
1617,C2orf54,60
1618,C2orf61,45
1619,C2orf66,45
1620,C2orf68,39
1621,C2orf69,38
1622,C2orf70,26
1623,C2orf71,62
1624,C2orf72,55
1625,C2orf74,63
1626,C2orf76,35
1627,C2orf78,56
1628,C2orf81,64
1629,C2orf82,20
1630,C2orf83,58
1631,C2orf88,24
1632,C3,15
1633,C3AR1,7
1634,C3orf14,63
1635,C3orf17,27
1636,C3orf18,56
1637,C3orf20,26
1638,C3orf22,43
1639,C3orf30,64
1640,C3orf33,1
1641,C3orf35,48
1642,C3orf36,37
1643,C3orf38,61
1644,C3orf49,40
1645,C3orf52,8
1646,C3orf58,40
1647,C3orf62,33
1648,C3orf67,35
1649,C3orf70,31
1650,C3orf79,1
1651,C4BPA,34
1652,C4BPB,43
1653,C4orf17,55
1654,C4orf19,17
1655,C4orf22,8
1656,C4orf26,43
1657,C4orf27,46
1658,C4orf3,27
1659,C4orf32,54
1660,C4orf33,40
1661,C4orf36,50
1662,C4orf45,1
1663,C4orf46,1
1664,C4orf47,49
1665,C4orf50,50
1666,C4orf51,63
1667,C5,11
1668,C5AR1,64
1669,C5orf15,26
1670,C5orf22,50
1671,C5orf24,62
1672,C5orf28,2
1673,C5orf30,11
1674,C5orf34,64
1675,C5orf38,1
1676,C5orf42,29
1677,C5orf45,58
1678,C5orf46,1
1679,C5orf47,42
1680,C5orf49,40
1681,C5orf51,17
1682,C5orf52,9
1683,C5orf56,23
1684,C5orf58,7
1685,C6,34
1686,C6orf106,24
1687,C6orf118,47
1688,C6orf120,46
1689,C6orf132,39
1690,C6orf141,8
1691,C6orf163,45
1692,C6orf201,33
1693,C6orf203,53
1694,C6orf222,59
1695,C6orf223,2
1696,C6orf58,50
1697,C6orf62,45
1698,C6orf89,38
1699,C7,12
1700,C7orf26,19
1701,C7orf31,12
1702,C7orf33,31
1703,C7orf34,1
1704,C7orf43,35
1705,C7orf49,43
1706,C7orf55,33
1707,C7orf57,7
1708,C7orf60,60
1709,C7orf65,17
1710,C7orf66,36
1711,C7orf69,13
1712,C7orf71,7
1713,C7orf72,2
1714,C8A,13
1715,C8B,1
1716,C8G,41
1717,C8orf22,1
1718,C8orf31,35
1719,C8orf34,30
1720,C8orf37,13
1721,C8orf44,40
1722,C8orf46,18
1723,C8orf48,1
1724,C8orf58,18
1725,C8orf59,1
1726,C8orf74,32
1727,C8orf76,34
1728,C8orf86,20
1729,C9,26
1730,C9orf106,13
1731,C9orf114,41
1732,C9orf116,24
1733,C9orf129,21
1734,C9orf131,19
1735,C9orf135,43
1736,C9orf139,64
1737,C9orf153,33
1738,C9orf16,62
1739,C9orf170,63
1740,C9orf24,52
1741,C9orf3,29
1742,C9orf40,58
1743,C9orf43,24
1744,C9orf47,58
1745,C9orf50,19
1746,C9orf57,60
1747,C9orf64,62
1748,C9orf69,17
1749,C9orf72,8
1750,C9orf78,48
1751,C9orf84,32
1752,C9orf85,41
1753,C9orf9,53
1754,C9orf91,15
1755,CA1,1
1756,CA10,14
1757,CA11,60
1758,CA12,62
1759,CA13,2
1760,CA14,17
1761,CA2,1
1762,CA3,11
1763,CA4,1
1764,CA5A,7
1765,CA5B,1
1766,CA6,9
1767,CA7,54
1768,CA8,56
1769,CA9,21
1770,CAB39,52
1771,CAB39L,22
1772,CABIN1,10
1773,CABLES1,41
1774,CABLES2,1
1775,CABP1,46
1776,CABP2,13
1777,CABP4,1
1778,CABP5,50
1779,CABYR,52
1780,CACHD1,1
1781,CACNA1A,27
1782,CACNA1B,63
1783,CACNA1C,7
1784,CACNA1D,56
1785,CACNA1E,36
1786,CACNA1F,2
1787,CACNA1G,8
1788,CACNA1H,1
1789,CACNA1I,54
1790,CACNA1S,1
1791,CACNA2D1,8
1792,CACNA2D2,46
1793,CACNA2D3,38
1794,CACNA2D4,1
1795,CACNB1,1
1796,CACNB2,26
1797,CACNB3,1
1798,CACNB4,20
1799,CACNG1,1
1800,CACNG2,44
1801,CACNG3,10
1802,CACNG4,1
1803,CACNG5,3
1804,CACNG6,32
1805,CACNG7,28
1806,CACNG8,48
1807,CACYBP,43
1808,CAD,1
1809,CADM1,30
1810,CADM2,47
1811,CADM3,32
1812,CADM4,45
1813,CADPS,58
1814,CADPS2,27
1815,CAGE1,39
1816,CALB1,1
1817,CALB2,39
1818,CALCA,25
1819,CALCB,33
1820,CALCOCO1,1
1821,CALCOCO2,9
1822,CALCR,12
1823,CALCRL,48
1824,CALD1,1
1825,CALHM3,56
1826,CALM1,35
1827,CALM2,64
1828,CALM3,56
1829,CALML3,1
1830,CALML4,34
1831,CALN1,43
1832,CALR,39
1833,CALR3,39
1834,CALU,44
1835,CAMK1,14
1836,CAMK1D,1
1837,CAMK1G,13
1838,CAMK2A,1
1839,CAMK2B,1
1840,CAMK2D,48
1841,CAMK2G,24
1842,CAMK2N1,35
1843,CAMK2N2,21
1844,CAMK4,2
1845,CAMKK1,5
1846,CAMKK2,61
1847,CAMKV,58
1848,CAMLG,60
1849,CAMP,52
1850,CAMSAP1,14
1851,CAMTA1,24
1852,CAMTA2,23
1853,CAND1,1
1854,CAND2,40
1855,CANT1,51
1856,CANX,53
1857,CAP1,1
1858,CAP2,43
1859,CAPG,57
1860,CAPN10,61
1861,CAPN11,30
1862,CAPN12,6
1863,CAPN13,32
1864,CAPN14,22
1865,CAPN2,38
1866,CAPN3,1
1867,CAPN5,1
1868,CAPN6,1
1869,CAPN7,16
1870,CAPN8,22
1871,CAPN9,32
1872,CAPNS1,33
1873,CAPNS2,11
1874,CAPRIN1,38
1875,CAPRIN2,4
1876,CAPS,1
1877,CAPS2,1
1878,CAPSL,27
1879,CAPZA1,51
1880,CAPZA2,37
1881,CAPZA3,53
1882,CAPZB,15
1883,CARD10,22
1884,CARD11,40
1885,CARD14,26
1886,CARD16,42
1887,CARD18,1
1888,CARD6,37
1889,CARD8,1
1890,CARD9,40
1891,CARKD,1
1892,CARM1,53
1893,CARNS1,1
1894,CARS,62
1895,CARS2,1
1896,CARTPT,27
1897,CASC1,1
1898,CASC2,53
1899,CASC3,1
1900,CASC4,4
1901,CASC5,19
1902,CASD1,42
1903,CASK,6
1904,CASKIN1,1
1905,CASKIN2,14
1906,CASP1,61
1907,CASP10,29
1908,CASP12,3
1909,CASP14,44
1910,CASP2,21
1911,CASP4,23
1912,CASP5,4
1913,CASP6,61
1914,CASP7,27
1915,CASP8,1
1916,CASP8AP2,59
1917,CASP9,49
1918,CASQ1,57
1919,CASQ2,51
1920,CASR,49
1921,CASS4,15
1922,CAST,34
1923,CASZ1,15
1924,CAT,64
1925,CATSPER1,18
1926,CATSPER3,60
1927,CATSPER4,1
1928,CATSPERB,64
1929,CATSPERG,7
1930,CAV1,56
1931,CAV2,38
1932,CAV3,62
1933,CBFA2T2,43
1934,CBFB,17
1935,CBL,26
1936,CBLB,21
1937,CBLC,56
1938,CBLL1,13
1939,CBLN1,1
1940,CBLN3,29
1941,CBLN4,3
1942,CBR1,24
1943,CBR4,4
1944,CBS,28
1945,CBWD2,60
1946,CBX1,1
1947,CBX2,7
1948,CBX3,23
1949,CBX5,16
1950,CBX7,18
1951,CBX8,11
1952,CBY1,14
1953,CC2D1A,49
1954,CC2D1B,29
1955,CC2D2A,1
1956,CC2D2B,24
1957,CCAR1,8
1958,CCBE1,11
1959,CCBL1,39
1960,CCBL2,49
1961,CCDC102A,21
1962,CCDC102B,43
1963,CCDC103,2
1964,CCDC105,47
1965,CCDC106,10
1966,CCDC107,50
1967,CCDC108,48
1968,CCDC109B,55
1969,CCDC110,40
1970,CCDC112,3
1971,CCDC113,36
1972,CCDC114,53
1973,CCDC117,61
1974,CCDC12,63
1975,CCDC120,3
1976,CCDC121,51
1977,CCDC122,1
1978,CCDC124,37
1979,CCDC125,12
1980,CCDC126,5
1981,CCDC129,1
1982,CCDC13,56
1983,CCDC130,46
1984,CCDC134,1
1985,CCDC136,44
1986,CCDC137,25
1987,CCDC138,61
1988,CCDC14,41
1989,CCDC140,15
1990,CCDC141,41
1991,CCDC142,54
1992,CCDC144A,32
1993,CCDC144NL,7
1994,CCDC146,64
1995,CCDC148,58
1996,CCDC149,16
1997,CCDC15,38
1998,CCDC150,58
1999,CCDC151,56
2000,CCDC152,13
2001,CCDC153,44
2002,CCDC154,1
2003,CCDC155,55
2004,CCDC157,20
2005,CCDC158,11
2006,CCDC159,64
2007,CCDC160,1
2008,CCDC163P,19
2009,CCDC17,25
2010,CCDC18,17
2011,CCDC22,15
2012,CCDC24,19
2013,CCDC25,1
2014,CCDC27,1
2015,CCDC28A,21
2016,CCDC28B,30
2017,CCDC3,4
2018,CCDC30,40
2019,CCDC33,36
2020,CCDC34,25
2021,CCDC36,60
2022,CCDC38,33
2023,CCDC39,38
2024,CCDC40,33
2025,CCDC42,32
2026,CCDC43,7
2027,CCDC47,6
2028,CCDC50,44
2029,CCDC51,57
2030,CCDC53,29
2031,CCDC54,6
2032,CCDC57,28
2033,CCDC58,24
2034,CCDC59,2
2035,CCDC6,48
2036,CCDC60,63
2037,CCDC61,48
2038,CCDC62,33
2039,CCDC63,64
2040,CCDC64,16
2041,CCDC65,8
2042,CCDC66,52
2043,CCDC68,46
2044,CCDC69,14
2045,CCDC7,57
2046,CCDC70,13
2047,CCDC71,26
2048,CCDC73,51
2049,CCDC78,1
2050,CCDC79,17
2051,CCDC8,33
2052,CCDC80,57
2053,CCDC81,36
2054,CCDC82,29
2055,CCDC83,1
2056,CCDC84,38
2057,CCDC85A,57
2058,CCDC85C,57
2059,CCDC86,15
2060,CCDC88A,33
2061,CCDC88B,39
2062,CCDC88C,51
2063,CCDC89,11
2064,CCDC9,15
2065,CCDC90B,3
2066,CCDC91,18
2067,CCDC92,64
2068,CCDC93,52
2069,CCDC94,25
2070,CCDC97,48
2071,CCHCR1,42
2072,CCIN,47
2073,CCK,54
2074,CCKAR,58
2075,CCKBR,49
2076,CCL14,19
2077,CCL15,8
2078,CCL16,26
2079,CCL17,17
2080,CCL18,6
2081,CCL19,35
2082,CCL20,46
2083,CCL21,19
2084,CCL23,14
2085,CCL24,1
2086,CCL25,22
2087,CCL26,30
2088,CCL28,24
2089,CCL5,27
2090,CCM2,1
2091,CCNA1,37
2092,CCNA2,36
2093,CCNB1,7
2094,CCNB1IP1,20
2095,CCNB2,46
2096,CCNB3,1
2097,CCNC,43
2098,CCND1,1
2099,CCND2,1
2100,CCND3,47
2101,CCNDBP1,1
2102,CCNE1,1
2103,CCNE2,28
2104,CCNF,1
2105,CCNG1,1
2106,CCNG2,1
2107,CCNH,1
2108,CCNI,1
2109,CCNI2,31
2110,CCNJ,47
2111,CCNJL,1
2112,CCNK,5
2113,CCNL1,10
2114,CCNO,17
2115,CCNT1,1
2116,CCNT2,36
2117,CCNY,60
2118,CCNYL1,15
2119,CCPG1,3
2120,CCR1,54
2121,CCR2,64
2122,CCR3,60
2123,CCR4,52
2124,CCR5,57
2125,CCR6,39
2126,CCR7,1
2127,CCR8,53
2128,CCR9,55
2129,CCRL2,58
2130,CCS,4
2131,CCT2,1
2132,CCT3,45
2133,CCT4,21
2134,CCT5,41
2135,CCT6A,63
2136,CCT6B,6
2137,CCT7,63
2138,CCT8,4
2139,CD101,34
2140,CD109,26
2141,CD14,61
2142,CD151,37
2143,CD163,62
2144,CD163L1,26
2145,CD164,1
2146,CD164L2,15
2147,CD180,1
2148,CD1A,25
2149,CD1B,31
2150,CD1C,54
2151,CD1D,58
2152,CD1E,57
2153,CD2,47
2154,CD200,38
2155,CD200R1,46
2156,CD200R1L,26
2157,CD207,63
2158,CD209,1
2159,CD22,1
2160,CD226,59
2161,CD244,36
2162,CD247,53
2163,CD27,17
2164,CD276,63
2165,CD28,54
2166,CD2AP,48
2167,CD2BP2,52
2168,CD300LF,28
2169,CD300LG,1
2170,CD302,32
2171,CD33,44
2172,CD34,33
2173,CD36,24
2174,CD37,61
2175,CD38,14
2176,CD3D,31
2177,CD3E,11
2178,CD3EAP,45
2179,CD3G,1
2180,CD4,60
2181,CD40,6
2182,CD40LG,1
2183,CD44,15
2184,CD46,26
2185,CD47,1
2186,CD48,34
2187,CD5,1
2188,CD52,5
2189,CD53,54
2190,CD55,9
2191,CD58,52
2192,CD59,3
2193,CD5L,34
2194,CD6,1
2195,CD63,1
2196,CD68,41
2197,CD69,54
2198,CD70,10
2199,CD72,28
2200,CD74,1
2201,CD79A,24
2202,CD79B,46
2203,CD80,41
2204,CD81,37
2205,CD82,40
2206,CD83,38
2207,CD84,45
2208,CD86,60
2209,CD8A,59
2210,CD8B,56
2211,CD9,44
2212,CD93,35
2213,CD96,1
2214,CD99L2,1
2215,CDA,33
2216,CDADC1,28
2217,CDAN1,7
2218,CDC123,26
2219,CDC14A,23
2220,CDC14B,47
2221,CDC20,50
2222,CDC20B,8
2223,CDC23,23
2224,CDC25A,40
2225,CDC25B,37
2226,CDC25C,20
2227,CDC26,36
2228,CDC27,1
2229,CDC34,5
2230,CDC37,53
2231,CDC37L1,32
2232,CDC40,12
2233,CDC42BPA,10
2234,CDC42BPB,1
2235,CDC42BPG,17
2236,CDC42EP1,23
2237,CDC42EP4,25
2238,CDC42EP5,58
2239,CDC42SE1,45
2240,CDC42SE2,4
2241,CDC5L,46
2242,CDC6,1
2243,CDC7,1
2244,CDC73,30
2245,CDCA2,26
2246,CDCA4,1
2247,CDCA7,1
2248,CDCA8,57
2249,CDCP1,49
2250,CDCP2,3
2251,CDH1,12
2252,CDH10,30
2253,CDH11,1
2254,CDH12,38
2255,CDH13,2
2256,CDH16,10
2257,CDH17,27
2258,CDH18,26
2259,CDH19,63
2260,CDH2,21
2261,CDH20,7
2262,CDH22,1
2263,CDH23,25
2264,CDH24,6
2265,CDH26,1
2266,CDH3,11
2267,CDH4,20
2268,CDH5,33
2269,CDH6,12
2270,CDH8,25
2271,CDH9,7
2272,CDHR1,5
2273,CDHR2,35
2274,CDHR3,17
2275,CDHR4,49
2276,CDHR5,35
2277,CDK1,43
2278,CDK12,1
2279,CDK13,36
2280,CDK14,50
2281,CDK15,49
2282,CDK16,11
2283,CDK17,57
2284,CDK18,13
2285,CDK19,49
2286,CDK2,1
2287,CDK20,41
2288,CDK2AP1,43
2289,CDK3,28
2290,CDK4,1
2291,CDK5,30
2292,CDK5R1,1
2293,CDK5R2,24
2294,CDK5RAP1,37
2295,CDK5RAP2,4
2296,CDK5RAP3,2
2297,CDK6,4
2298,CDK7,6
2299,CDK8,43
2300,CDK9,50
2301,CDKAL1,18
2302,CDKL1,29
2303,CDKL2,5
2304,CDKL3,46
2305,CDKL4,16
2306,CDKL5,3
2307,CDKN1A,43
2308,CDKN1B,25
2309,CDKN1C,63
2310,CDKN2A,5
2311,CDKN2AIP,26
2312,CDKN2AIPNL,24
2313,CDKN2B,39
2314,CDKN2C,50
2315,CDKN3,1
2316,CDNF,27
2317,CDO1,4
2318,CDON,14
2319,CDR1,1
2320,CDR2L,27
2321,CDS1,23
2322,CDS2,51
2323,CDSN,54
2324,CDV3,41
2325,CDX1,40
2326,CDX2,52
2327,CDX4,4
2328,CDYL,12
2329,CDYL2,6
2330,CEACAM1,53
2331,CEACAM16,1
2332,CEACAM18,42
2333,CEACAM19,39
2334,CEACAM20,47
2335,CEACAM21,45
2336,CEACAM3,35
2337,CEACAM4,25
2338,CEACAM5,63
2339,CEACAM7,23
2340,CEACAM8,29
2341,CEBPA,9
2342,CEBPB,55
2343,CEBPD,1
2344,CEBPE,1
2345,CEBPG,52
2346,CEBPZ,28
2347,CECR1,20
2348,CECR2,20
2349,CECR5,19
2350,CECR6,63
2351,CECR7,34
2352,CELA1,1
2353,CELA2A,36
2354,CELA2B,17
2355,CELF1,48
2356,CELF2,1
2357,CELF3,41
2358,CELF4,15
2359,CELF5,1
2360,CELF6,58
2361,CELSR1,10
2362,CELSR2,55
2363,CELSR3,37
2364,CEMP1,1
2365,CEND1,43
2366,CENPA,1
2367,CENPE,60
2368,CENPF,1
2369,CENPH,1
2370,CENPI,1
2371,CENPJ,41
2372,CENPK,1
2373,CENPL,36
2374,CENPM,1
2375,CENPN,1
2376,CENPO,1
2377,CENPP,37
2378,CENPQ,32
2379,CENPT,46
2380,CENPV,22
2381,CENPW,26
2382,CEP120,1
2383,CEP135,41
2384,CEP152,1
2385,CEP164,53
2386,CEP170,24
2387,CEP192,42
2388,CEP250,36
2389,CEP290,3
2390,CEP350,16
2391,CEP55,50
2392,CEP57,1
2393,CEP63,51
2394,CEP68,42
2395,CEP70,33
2396,CEP76,18
2397,CEP78,20
2398,CEP97,27
2399,CEPT1,61
2400,CER1,51
2401,CERCAM,37
2402,CERK,26
2403,CERKL,11
2404,CES2,34
2405,CES3,2
2406,CETN3,1
2407,CETP,38
2408,CFDP1,15
2409,CFH,9
2410,CFHR5,20
2411,CFI,57
2412,CFL2,5
2413,CFLAR,37
2414,CFP,4
2415,CFTR,29
2416,CGA,53
2417,CGB,48
2418,CGB2,61
2419,CGGBP1,1
2420,CGN,38
2421,CGNL1,51
2422,CGREF1,58
2423,CGRRF1,1
2424,CH25H,1
2425,CHAC1,1
2426,CHAC2,17
2427,CHADL,25
2428,CHAF1A,46
2429,CHAF1B,1
2430,CHAT,37
2431,CHCHD10,42
2432,CHCHD2,20
2433,CHCHD3,35
2434,CHCHD4,22
2435,CHCHD5,36
2436,CHCHD6,54
2437,CHD1,1
2438,CHD2,62
2439,CHD3,53
2440,CHD4,47
2441,CHD5,18
2442,CHD6,1
2443,CHD7,1
2444,CHD8,36
2445,CHD9,18
2446,CHDH,58
2447,CHEK1,8
2448,CHEK2,63
2449,CHERP,59
2450,CHGA,27
2451,CHGB,17
2452,CHI3L1,17
2453,CHI3L2,57
2454,CHIA,45
2455,CHIC1,1
2456,CHIC2,10
2457,CHID1,4
2458,CHIT1,23
2459,CHKA,2
2460,CHM,1
2461,CHML,35
2462,CHMP1B,23
2463,CHMP2B,4
2464,CHMP4A,8
2465,CHMP4B,28
2466,CHMP4C,11
2467,CHMP5,22
2468,CHMP6,21
2469,CHMP7,18
2470,CHN1,58
2471,CHN2,25
2472,CHODL,4
2473,CHORDC1,27
2474,CHP2,16
2475,CHPF,39
2476,CHPT1,46
2477,CHRD,45
2478,CHRDL1,1
2479,CHRDL2,10
2480,CHRM1,1
2481,CHRM2,16
2482,CHRM3,12
2483,CHRM4,63
2484,CHRM5,3
2485,CHRNA1,21
2486,CHRNA10,52
2487,CHRNA2,1
2488,CHRNA3,44
2489,CHRNA4,10
2490,CHRNA5,59
2491,CHRNA6,5
2492,CHRNA9,23
2493,CHRNB1,33
2494,CHRNB2,43
2495,CHRNB3,1
2496,CHRNB4,42
2497,CHRND,64
2498,CHRNE,26
2499,CHRNG,7
2500,CHST1,24
2501,CHST10,24
2502,CHST11,37
2503,CHST12,39
2504,CHST13,33
2505,CHST14,20
2506,CHST15,52
2507,CHST2,16
2508,CHST3,62
2509,CHST4,32
2510,CHST6,3
2511,CHST7,1
2512,CHST8,33
2513,CHST9,15
2514,CHSY1,55
2515,CHSY3,7
2516,CHTF8,59
2517,CHUK,35
2518,CHURC1,33
2519,CIAO1,42
2520,CIAPIN1,35
2521,CIB1,30
2522,CIB2,55
2523,CIB3,38
2524,CIB4,40
2525,CIC,59
2526,CIDEA,29
2527,CIDEB,15
2528,CIDEC,5
2529,CIITA,1
2530,CILP,49
2531,CILP2,39
2532,CINP,49
2533,CIR1,17
2534,CIRBP,6
2535,CIRH1A,27
2536,CISD1,46
2537,CISD2,30
2538,CISD3,1
2539,CISH,62
2540,CIT,64
2541,CITED1,9
2542,CITED2,50
2543,CITED4,2
2544,CIZ1,24
2545,CKAP2,18
2546,CKAP2L,35
2547,CKAP4,5
2548,CKAP5,52
2549,CKB,8
2550,CKLF,21
2551,CKM,44
2552,CKMT2,1
2553,CKS1B,57
2554,CKS2,43
2555,CLASP1,53
2556,CLASP2,36
2557,CLC,15
2558,CLCA1,5
2559,CLCA2,8
2560,CLCA4,8
2561,CLCC1,51
2562,CLCF1,1
2563,CLCN1,1
2564,CLCN2,31
2565,CLCN3,1
2566,CLCN5,1
2567,CLCN6,40
2568,CLCN7,1
2569,CLDN1,28
2570,CLDN10,30
2571,CLDN11,51
2572,CLDN12,9
2573,CLDN14,33
2574,CLDN15,40
2575,CLDN16,52
2576,CLDN17,1
2577,CLDN18,35
2578,CLDN19,37
2579,CLDN2,1
2580,CLDN20,63
2581,CLDN22,12
2582,CLDN23,1
2583,CLDN25,39
2584,CLDN3,45
2585,CLDN4,14
2586,CLDN6,1
2587,CLDN7,6
2588,CLDN8,28
2589,CLDN9,1
2590,CLDND1,42
2591,CLDND2,50
2592,CLEC10A,11
2593,CLEC12A,43
2594,CLEC12B,64
2595,CLEC14A,1
2596,CLEC16A,16
2597,CLEC17A,49
2598,CLEC1A,27
2599,CLEC1B,36
2600,CLEC2A,12
2601,CLEC2B,37
2602,CLEC2D,39
2603,CLEC2L,11
2604,CLEC3A,1
2605,CLEC3B,62
2606,CLEC4A,26
2607,CLEC4C,43
2608,CLEC4D,41
2609,CLEC4E,50
2610,CLEC4F,63
2611,CLEC4G,56
2612,CLEC4M,10
2613,CLEC5A,36
2614,CLEC6A,44
2615,CLEC7A,61
2616,CLEC9A,52
2617,CLECL1,12
2618,CLGN,42
2619,CLIC4,16
2620,CLIC5,21
2621,CLIC6,1
2622,CLINT1,30
2623,CLIP1,37
2624,CLIP2,1
2625,CLIP3,1
2626,CLIP4,10
2627,CLK2,46
2628,CLK3,33
2629,CLK4,60
2630,CLLU1,15
2631,CLLU1OS,4
2632,CLMN,3
2633,CLN3,2
2634,CLN5,33
2635,CLN6,21
2636,CLN8,8
2637,CLNK,20
2638,CLNS1A,1
2639,CLOCK,7
2640,CLP1,52
2641,CLPB,64
2642,CLPP,3
2643,CLPS,63
2644,CLPTM1,64
2645,CLPTM1L,19
2646,CLPX,60
2647,CLRN1,1
2648,CLRN2,28
