,feature,Ranking
9044,OSR1,110
9045,OSR2,1
9046,OST4,82
9047,OSTC,103
9048,OSTF1,130
9049,OSTM1,118
9050,OSTN,139
9051,OTC,25
9052,OTOF,49
9053,OTOL1,91
9054,OTOP1,101
9055,OTOP2,52
9056,OTOP3,120
9057,OTOR,53
9058,OTOS,55
9059,OTP,92
9060,OTUB1,64
9061,OTUB2,63
9062,OTUD1,70
9063,OTUD3,74
9064,OTUD4,125
9065,OTUD5,19
9066,OTUD6B,34
9067,OTUD7A,19
9068,OTUD7B,30
9069,OTX1,53
9070,OTX2,66
9071,OVCA2,84
9072,OVCH1,95
9073,OVCH2,126
9074,OVGP1,92
9075,OVOL2,121
9076,OXCT1,83
9077,OXCT2,62
9078,OXGR1,70
9079,OXNAD1,121
9080,OXR1,25
9081,OXSM,94
9082,OXSR1,101
9083,OXT,87
9084,OXTR,54
9085,P2RX1,79
9086,P2RX3,51
9087,P2RX4,130
9088,P2RX5,144
9089,P2RX7,83
9090,P2RY1,79
9091,P2RY10,14
9092,P2RY11,104
9093,P2RY12,11
9094,P2RY13,4
9095,P2RY14,80
9096,P2RY2,16
9097,P2RY4,37
9098,P2RY6,10
9099,P4HA1,51
9100,P4HA2,143
9101,P4HA3,31
9102,P4HB,77
9103,P4HTM,145
9104,PA2G4,5
9105,PAAF1,75
9106,PABPC1,10
9107,PABPC1L,31
9108,PABPC1L2B,38
9109,PABPC3,59
9110,PABPC4,92
9111,PABPN1,111
9112,PACRG,51
9113,PACRGL,137
9114,PACS1,48
9115,PACS2,8
9116,PACSIN1,58
9117,PACSIN2,19
9118,PACSIN3,143
9119,PADI1,95
9120,PADI2,67
9121,PADI3,132
9122,PADI4,51
9123,PADI6,139
9124,PAF1,133
9125,PAFAH1B1,92
9126,PAFAH1B2,31
9127,PAFAH1B3,74
9128,PAFAH2,126
9129,PAG1,126
9130,PAGE1,49
9131,PAGE2,39
9132,PAGE3,32
9133,PAGE4,59
9134,PAGE5,41
9135,PAH,85
9136,PAICS,20
9137,PAIP1,126
9138,PAIP2,103
9139,PAIP2B,100
9140,PAK1,16
9141,PAK2,125
9142,PAK3,1
9143,PAK4,125
9144,PAK6,126
9145,PAK7,44
9146,PALB2,35
9147,PALLD,91
9148,PALM,19
9149,PALM2,142
9150,PALM2.AKAP2,125
9151,PALM3,145
9152,PALMD,68
9153,PAM,28
9154,PAMR1,82
9155,PAN2,37
9156,PAN3,124
9157,PANK1,129
9158,PANK3,84
9159,PANX1,102
9160,PANX3,100
9161,PAOX,98
9162,PAPD4,22
9163,PAPD5,22
9164,PAPD7,41
9165,PAPL,109
9166,PAPLN,125
9167,PAPOLA,13
9168,PAPOLB,66
9169,PAPOLG,135
9170,PAPPA,140
9171,PAPPA2,112
9172,PAPSS1,113
9173,PAPSS2,129
9174,PAQR3,73
9175,PAQR5,137
9176,PAQR6,55
9177,PAQR7,85
9178,PAQR8,111
9179,PAQR9,77
9180,PARD3,126
9181,PARD3B,82
9182,PARD6A,77
9183,PARD6B,14
9184,PARG,119
9185,PARK2,73
9186,PARK7,109
9187,PARM1,96
9188,PARN,1
9189,PARP1,52
9190,PARP10,51
9191,PARP11,34
9192,PARP12,75
9193,PARP14,132
9194,PARP15,64
9195,PARP16,131
9196,PARP2,32
9197,PARP3,143
9198,PARP4,64
9199,PARP6,107
9200,PARP8,50
9201,PARP9,67
9202,PARS2,1
9203,PART1,46
9204,PARVA,77
9205,PARVB,71
9206,PARVG,39
9207,PASD1,7
9208,PASK,130
9209,PATE1,51
9210,PATE2,145
9211,PATE3,79
9212,PATE4,137
9213,PATL1,41
9214,PATL2,132
9215,PATZ1,20
9216,PAWR,39
9217,PAX1,86
9218,PAX2,65
9219,PAX3,124
9220,PAX4,110
9221,PAX5,55
9222,PAX6,98
9223,PAX7,8
9224,PAX8,141
9225,PAX9,3
9226,PAXIP1,4
9227,PBK,38
9228,PBLD,91
9229,PBOV1,147
9230,PBRM1,148
9231,PBX1,67
9232,PBX3,74
9233,PBX4,137
9234,PBXIP1,116
9235,PC,14
9236,PCA3,97
9237,PCBD1,64
9238,PCBD2,107
9239,PCBP1,110
9240,PCBP2,24
9241,PCBP3,50
9242,PCBP4,113
9243,PCCA,41
9244,PCCB,83
9245,PCDH1,78
9246,PCDH10,112
9247,PCDH11X,1
9248,PCDH12,142
9249,PCDH15,45
9250,PCDH17,48
9251,PCDH18,138
9252,PCDH19,1
9253,PCDH7,132
9254,PCDH8,120
9255,PCDH9,17
9256,PCDHA1,127
9257,PCDHA10,99
9258,PCDHA11,94
9259,PCDHA12,142
9260,PCDHA13,62
9261,PCDHA2,129
9262,PCDHA3,141
9263,PCDHA4,74
9264,PCDHA5,143
9265,PCDHA6,55
9266,PCDHA7,121
9267,PCDHA8,125
9268,PCDHA9,118
9269,PCDHAC1,53
9270,PCDHAC2,89
9271,PCDHB1,77
9272,PCDHB10,107
9273,PCDHB14,63
9274,PCDHB15,139
9275,PCDHB16,149
9276,PCDHB2,98
9277,PCDHB3,124
9278,PCDHB7,106
9279,PCDHB9,80
9280,PCDHGA1,118
9281,PCDHGA10,140
9282,PCDHGA11,136
9283,PCDHGA12,74
9284,PCDHGA2,103
9285,PCDHGA3,137
9286,PCDHGA4,110
9287,PCDHGA5,143
9288,PCDHGA6,133
9289,PCDHGA7,68
9290,PCDHGA8,115
9291,PCDHGA9,88
9292,PCDHGB1,70
9293,PCDHGB2,140
9294,PCDHGB3,72
9295,PCDHGB4,124
9296,PCDHGB5,108
9297,PCDHGB6,121
9298,PCDHGB7,96
9299,PCDHGC3,149
9300,PCDHGC4,123
9301,PCDHGC5,112
9302,PCF11,9
9303,PCGEM1,108
9304,PCGF1,120
9305,PCGF2,4
9306,PCGF5,114
9307,PCGF6,112
9308,PCID2,92
9309,PCIF1,62
9310,PCK1,38
9311,PCK2,83
9312,PCLO,76
9313,PCM1,28
9314,PCMT1,82
9315,PCMTD1,6
9316,PCNA,107
9317,PCNP,116
9318,PCNX,133
9319,PCNXL2,28
9320,PCOLCE,12
9321,PCOLCE2,127
9322,PCP2,14
9323,PCP4,66
9324,PCP4L1,112
9325,PCSK1,97
9326,PCSK1N,68
9327,PCSK2,80
9328,PCSK5,123
9329,PCSK6,117
9330,PCSK7,120
9331,PCSK9,4
9332,PCTP,28
9333,PCYOX1,76
9334,PCYOX1L,144
9335,PCYT1A,69
9336,PCYT1B,17
9337,PDAP1,35
9338,PDC,76
9339,PDCD10,43
9340,PDCD1LG2,28
9341,PDCD2,146
9342,PDCD2L,71
9343,PDCD4,138
9344,PDCD6IP,143
9345,PDCD7,132
9346,PDCL,13
9347,PDCL2,28
9348,PDCL3,131
9349,PDDC1,106
9350,PDE10A,149
9351,PDE11A,49
9352,PDE12,90
9353,PDE1A,18
9354,PDE1B,1
9355,PDE1C,2
9356,PDE2A,45
9357,PDE3A,40
9358,PDE3B,52
9359,PDE4A,127
9360,PDE4B,1
9361,PDE4C,93
9362,PDE4D,21
9363,PDE5A,27
9364,PDE6A,138
9365,PDE6C,44
9366,PDE6D,143
9367,PDE6G,77
9368,PDE6H,126
9369,PDE7A,55
9370,PDE7B,67
9371,PDE8A,58
9372,PDE8B,114
9373,PDE9A,50
9374,PDGFB,82
9375,PDGFC,16
9376,PDGFD,95
9377,PDGFRA,26
9378,PDGFRB,68
9379,PDGFRL,37
9380,PDHA1,3
9381,PDHA2,136
9382,PDHB,146
9383,PDHX,52
9384,PDIA3,94
9385,PDIA4,127
9386,PDIA5,27
9387,PDIA6,29
9388,PDIK1L,49
9389,PDILT,62
9390,PDK1,114
9391,PDK2,32
9392,PDK3,27
9393,PDK4,82
9394,PDLIM1,11
9395,PDLIM2,14
9396,PDLIM3,40
9397,PDLIM4,76
9398,PDLIM5,124
9399,PDLIM7,86
9400,PDP1,44
9401,PDP2,66
9402,PDPK1,1
9403,PDPN,62
9404,PDRG1,37
9405,PDS5A,35
9406,PDS5B,41
9407,PDSS1,127
9408,PDSS2,69
9409,PDX1,96
9410,PDXK,62
9411,PDXP,31
9412,PDYN,139
9413,PDZD11,18
9414,PDZD2,45
9415,PDZD3,68
9416,PDZD4,29
9417,PDZD7,143
9418,PDZD8,143
9419,PDZK1IP1,48
9420,PDZRN3,122
9421,PDZRN4,53
9422,PEA15,99
9423,PEAR1,128
9424,PEBP1,116
9425,PEBP4,25
9426,PECAM1,67
9427,PECR,137
9428,PEF1,33
9429,PEG10,19
9430,PEG3,112
9431,PELI1,110
9432,PELI2,35
9433,PELI3,10
9434,PELO,48
9435,PELP1,86
9436,PEMT,86
9437,PENK,53
9438,PEPD,62
9439,PER1,139
9440,PER2,94
9441,PER3,25
9442,PERP,130
9443,PES1,53
9444,PEX1,14
9445,PEX11A,108
9446,PEX11G,39
9447,PEX13,138
9448,PEX14,35
9449,PEX16,58
9450,PEX19,88
9451,PEX2,1
9452,PEX26,74
9453,PEX3,74
9454,PEX5,20
9455,PEX5L,98
9456,PEX6,8
9457,PEX7,100
9458,PF4,114
9459,PF4V1,39
9460,PFAS,138
9461,PFDN1,97
9462,PFDN2,39
9463,PFDN4,114
9464,PFDN5,12
9465,PFDN6,73
9466,PFKFB1,19
9467,PFKFB2,99
9468,PFKFB3,60
9469,PFKFB4,77
9470,PFKL,38
9471,PFKM,11
9472,PFKP,17
9473,PFN2,54
9474,PFN4,72
9475,PGAM1,34
9476,PGAM2,13
9477,PGAP1,110
9478,PGAP2,128
9479,PGAP3,1
9480,PGBD1,128
9481,PGBD3,139
9482,PGBD4,68
9483,PGBD5,2
9484,PGC,131
9485,PGD,53
9486,PGF,134
9487,PGGT1B,14
9488,PGK1,1
9489,PGK2,65
9490,PGLS,110
9491,PGLYRP1,102
9492,PGLYRP2,74
9493,PGLYRP3,34
9494,PGLYRP4,132
9495,PGM1,12
9496,PGM2,125
9497,PGM2L1,58
9498,PGM3,137
9499,PGM5,127
9500,PGP,9
9501,PGPEP1,118
9502,PGPEP1L,97
9503,PGR,38
9504,PGRMC1,6
9505,PGRMC2,116
9506,PGS1,49
9507,PHACTR1,9
9508,PHACTR2,130
9509,PHACTR3,44
9510,PHACTR4,112
9511,PHAX,87
9512,PHB,13
9513,PHB2,88
9514,PHC1,141
9515,PHC2,91
9516,PHC3,119
9517,PHEX,3
9518,PHF1,77
9519,PHF10,95
9520,PHF11,58
9521,PHF12,52
9522,PHF13,31
9523,PHF14,88
9524,PHF19,130
9525,PHF2,89
9526,PHF20,94
9527,PHF20L1,37
9528,PHF21A,94
9529,PHF21B,56
9530,PHF23,79
9531,PHF3,149
9532,PHF5A,89
9533,PHF6,12
9534,PHF7,99
9535,PHF8,1
9536,PHGDH,55
9537,PHGR1,109
9538,PHIP,82
9539,PHKA1,4
9540,PHKB,1
9541,PHKG1,100
9542,PHKG2,24
9543,PHLDA1,1
9544,PHLDA2,106
9545,PHLDB1,24
9546,PHLDB2,50
9547,PHLDB3,34
9548,PHLPP1,64
9549,PHLPP2,43
9550,PHOSPHO1,14
9551,PHOSPHO2,33
9552,PHOX2A,42
9553,PHRF1,62
9554,PHTF1,114
9555,PHTF2,67
9556,PHYH,1
9557,PHYHD1,103
9558,PHYHIP,101
9559,PHYHIPL,97
9560,PI15,58
9561,PI16,135
9562,PI3,10
9563,PI4K2A,141
9564,PI4K2B,25
9565,PI4KB,54
9566,PIAS1,94
9567,PIAS2,33
9568,PIAS4,145
9569,PIBF1,25
9570,PICALM,1
9571,PICK1,58
9572,PID1,129
9573,PIF1,115
9574,PIGB,46
9575,PIGC,135
9576,PIGF,35
9577,PIGH,144
9578,PIGK,98
9579,PIGL,146
9580,PIGM,55
9581,PIGN,123
9582,PIGO,55
9583,PIGP,54
9584,PIGR,21
9585,PIGS,7
9586,PIGT,85
9587,PIGU,48
9588,PIGV,66
9589,PIGX,80
9590,PIGY,71
9591,PIH1D1,43
9592,PIH1D2,56
9593,PIK3AP1,107
9594,PIK3C2A,8
9595,PIK3C2B,90
9596,PIK3C2G,73
9597,PIK3C3,65
9598,PIK3CA,135
9599,PIK3CB,59
9600,PIK3CD,41
9601,PIK3CG,30
9602,PIK3IP1,23
9603,PIK3R1,3
9604,PIK3R2,97
9605,PIK3R3,113
9606,PIK3R4,94
9607,PIK3R5,57
9608,PIK3R6,124
9609,PIKFYVE,99
9610,PILRA,106
9611,PILRB,95
9612,PIM1,111
9613,PIM2,31
9614,PIN1,39
9615,PIN4,10
9616,PINK1,140
9617,PINX1,115
9618,PIP,25
9619,PIP4K2A,40
9620,PIP4K2B,1
9621,PIP4K2C,41
9622,PIP5K1A,58
9623,PIP5K1B,40
9624,PIP5K1C,111
9625,PIP5KL1,33
9626,PIPOX,17
9627,PIRT,62
9628,PISD,91
9629,PITPNA,9
9630,PITPNB,91
9631,PITPNC1,10
9632,PITPNM1,16
9633,PITPNM2,34
9634,PITPNM3,138
9635,PITRM1,44
9636,PITX1,89
9637,PITX2,59
9638,PITX3,34
9639,PIWIL2,55
9640,PIWIL3,49
9641,PIWIL4,8
9642,PJA1,7
9643,PJA2,4
9644,PKD1,37
9645,PKD1L1,25
9646,PKD1L2,11
9647,PKD1L3,113
9648,PKD2,63
9649,PKD2L1,110
9650,PKD2L2,123
9651,PKDCC,88
9652,PKDREJ,86
9653,PKHD1,44
9654,PKHD1L1,49
9655,PKIA,8
9656,PKIB,132
9657,PKIG,25
9658,PKLR,148
9659,PKMYT1,8
9660,PKN1,74
9661,PKN2,92
9662,PKN3,44
9663,PKNOX1,136
9664,PKNOX2,131
9665,PKP1,37
9666,PKP2,33
9667,PKP4,115
9668,PLA1A,64
9669,PLA2G12A,131
9670,PLA2G12B,16
9671,PLA2G15,92
9672,PLA2G16,65
9673,PLA2G1B,123
9674,PLA2G2A,100
9675,PLA2G2C,139
9676,PLA2G2D,31
9677,PLA2G2E,140
9678,PLA2G2F,97
9679,PLA2G3,47
9680,PLA2G4A,75
9681,PLA2G4C,124
9682,PLA2G4D,40
9683,PLA2G4E,71
9684,PLA2G4F,53
9685,PLA2G5,134
9686,PLA2G6,32
9687,PLA2G7,80
9688,PLA2R1,136
9689,PLAA,139
9690,PLAC1,9
9691,PLAC4,50
9692,PLAC8,126
9693,PLAC8L1,51
9694,PLAG1,44
9695,PLAGL1,107
9696,PLAGL2,149
9697,PLAT,29
9698,PLAU,126
9699,PLAUR,112
9700,PLB1,49
9701,PLBD1,107
9702,PLBD2,112
9703,PLCB1,109
9704,PLCB2,53
9705,PLCB3,71
9706,PLCB4,15
9707,PLCD1,123
9708,PLCD3,118
9709,PLCD4,92
9710,PLCE1,127
9711,PLCG1,128
9712,PLCG2,77
9713,PLCH1,15
9714,PLCL1,112
9715,PLCL2,131
9716,PLCXD2,84
9717,PLCXD3,117
9718,PLCZ1,100
9719,PLD1,86
9720,PLD2,63
9721,PLD3,90
9722,PLD4,47
9723,PLD5,58
9724,PLD6,50
9725,PLEC,103
9726,PLEK,147
9727,PLEK2,55
9728,PLEKHA1,34
9729,PLEKHA2,5
9730,PLEKHA3,82
9731,PLEKHA4,125
9732,PLEKHA5,61
9733,PLEKHA6,48
9734,PLEKHA7,100
9735,PLEKHA8,49
9736,PLEKHB1,23
9737,PLEKHB2,127
9738,PLEKHF1,1
9739,PLEKHF2,56
9740,PLEKHG1,139
9741,PLEKHG2,55
9742,PLEKHG3,125
9743,PLEKHG4,61
9744,PLEKHG5,35
9745,PLEKHG6,44
9746,PLEKHG7,14
9747,PLEKHH1,109
9748,PLEKHH2,5
9749,PLEKHM1,1
9750,PLEKHM2,79
9751,PLEKHM3,146
9752,PLEKHO1,86
9753,PLEKHO2,117
9754,PLG,103
9755,PLIN1,105
9756,PLIN2,104
9757,PLIN3,61
9758,PLK1,60
9759,PLK2,4
9760,PLK4,79
9761,PLLP,21
9762,PLOD1,12
9763,PLOD2,38
9764,PLOD3,98
9765,PLP1,1
9766,PLP2,51
9767,PLRG1,59
9768,PLS1,48
9769,PLS3,9
9770,PLSCR1,125
9771,PLSCR2,16
9772,PLSCR4,41
9773,PLSCR5,147
9774,PLTP,38
9775,PLVAP,98
9776,PLXDC1,1
9777,PLXDC2,96
9778,PLXNA1,147
9779,PLXNA2,116
9780,PLXNA3,8
9781,PLXNA4,47
9782,PLXNB1,82
9783,PLXNB3,8
9784,PLXNC1,55
9785,PLXND1,143
9786,PM20D1,14
9787,PM20D2,40
9788,PMAIP1,137
9789,PMCH,78
9790,PMEPA1,9
9791,PMF1,43
9792,PMFBP1,92
9793,PML,131
9794,PMM1,3
9795,PMM2,37
9796,PMP2,57
9797,PMPCA,118
9798,PMPCB,6
9799,PMS1,144
9800,PMS2,117
9801,PMVK,70
9802,PNCK,53
9803,PNKD,63
9804,PNKP,80
9805,PNLDC1,120
9806,PNLIP,112
9807,PNLIPRP1,130
9808,PNLIPRP2,121
9809,PNLIPRP3,148
9810,PNMA1,148
9811,PNMA2,10
9812,PNMAL1,134
9813,PNMAL2,71
9814,PNMT,1
9815,PNN,1
9816,PNO1,14
9817,PNOC,45
9818,PNP,25
9819,PNPLA1,140
9820,PNPLA2,93
9821,PNPLA3,53
9822,PNPLA5,71
9823,PNPLA6,135
9824,PNPLA7,113
9825,PNPLA8,21
9826,PNPO,30
9827,PNPT1,89
9828,PNRC1,149
9829,PNRC2,89
9830,POC1A,120
9831,POC1B,25
9832,POC5,54
9833,PODN,81
9834,PODNL1,129
9835,PODXL,23
9836,PODXL2,74
9837,POF1B,5
9838,POFUT1,61
9839,POGK,22
9840,POGZ,63
9841,POLA1,1
9842,POLB,38
9843,POLD1,146
9844,POLD2,60
9845,POLD3,14
9846,POLD4,6
9847,POLDIP2,23
9848,POLDIP3,71
9849,POLE2,137
9850,POLG,107
9851,POLG2,75
9852,POLH,43
9853,POLI,83
9854,POLK,29
9855,POLL,139
9856,POLM,32
9857,POLN,131
9858,POLQ,108
9859,POLR1A,91
9860,POLR1B,84
9861,POLR1C,16
9862,POLR1D,120
9863,POLR1E,113
9864,POLR2A,69
9865,POLR2B,137
9866,POLR2C,21
9867,POLR2D,137
9868,POLR2E,34
9869,POLR2F,84
9870,POLR2G,13
9871,POLR2H,130
9872,POLR2I,56
9873,POLR2J4,22
9874,POLR2L,98
9875,POLR3A,63
9876,POLR3B,32
9877,POLR3D,102
9878,POLR3F,128
9879,POLR3G,11
9880,POLR3H,114
9881,POLRMT,36
9882,POM121,90
9883,POM121C,27
9884,POM121L12,71
9885,POM121L2,128
9886,POMC,18
9887,POMGNT1,13
9888,POMP,105
9889,POMT1,88
9890,POMT2,125
9891,PON1,106
9892,PON2,20
9893,PON3,23
9894,POP1,45
9895,POP4,2
9896,POP5,141
9897,POP7,65
9898,POPDC2,141
9899,POPDC3,126
9900,POR,14
9901,PORCN,11
9902,POSTN,77
9903,POT1,65
9904,POTEC,107
9905,POTEE,81
9906,POU1F1,19
9907,POU2AF1,26
9908,POU2F1,81
9909,POU2F2,134
9910,POU2F3,68
9911,POU3F1,68
9912,POU3F2,92
9913,POU3F3,93
9914,POU3F4,3
9915,POU4F1,111
9916,POU4F2,117
9917,POU4F3,42
9918,POU5F1,100
9919,POU5F1B,115
9920,POU5F2,10
9921,POU6F1,90
9922,POU6F2,23
9923,PP14571,122
9924,PPA1,81
9925,PPA2,96
9926,PPAN,140
9927,PPAN.P2RY11,137
9928,PPARA,25
9929,PPARD,136
9930,PPARG,140
9931,PPARGC1A,84
9932,PPARGC1B,99
9933,PPAT,39
9934,PPBP,58
9935,PPCDC,116
9936,PPCS,56
9937,PPEF1,34
9938,PPEF2,127
9939,PPFIA1,3
9940,PPFIA2,1
9941,PPFIA3,115
9942,PPFIA4,47
9943,PPFIBP1,42
9944,PPFIBP2,123
9945,PPHLN1,70
9946,PPIA,12
9947,PPIB,108
9948,PPIC,2
9949,PPID,5
9950,PPIE,143
9951,PPIF,12
9952,PPIG,51
9953,PPIH,52
9954,PPIL1,69
9955,PPIL3,65
9956,PPIL4,121
9957,PPIL6,2
9958,PPIP5K1,62
9959,PPIP5K2,23
9960,PPL,13
9961,PPM1A,125
9962,PPM1B,43
9963,PPM1D,20
9964,PPM1E,51
9965,PPM1F,10
9966,PPM1G,76
9967,PPM1H,96
9968,PPM1J,134
9969,PPM1K,37
9970,PPM1L,98
9971,PPM1M,114
9972,PPM1N,76
9973,PPME1,100
9974,PPOX,103
9975,PPP1CA,20
9976,PPP1CB,3
9977,PPP1CC,137
9978,PPP1R10,84
9979,PPP1R11,117
9980,PPP1R12A,22
9981,PPP1R12B,1
9982,PPP1R12C,103
9983,PPP1R13B,123
9984,PPP1R13L,141
9985,PPP1R14A,7
9986,PPP1R14C,148
9987,PPP1R14D,3
9988,PPP1R15A,138
9989,PPP1R15B,58
9990,PPP1R16B,1
9991,PPP1R1A,13
9992,PPP1R1B,1
9993,PPP1R1C,44
9994,PPP1R3A,64
9995,PPP1R3C,72
9996,PPP1R3D,87
9997,PPP1R3E,39
9998,PPP1R3F,40
9999,PPP1R7,118
10000,PPP1R8,61
10001,PPP1R9A,57
10002,PPP1R9B,24
10003,PPP2CA,50
10004,PPP2CB,21
10005,PPP2R1A,138
10006,PPP2R1B,82
10007,PPP2R2A,27
10008,PPP2R2B,140
10009,PPP2R2C,92
10010,PPP2R2D,127
10011,PPP2R3A,54
10012,PPP2R3C,11
10013,PPP2R4,113
10014,PPP2R5A,33
10015,PPP2R5C,73
10016,PPP2R5D,104
10017,PPP2R5E,89
10018,PPP3CA,134
10019,PPP3CB,86
10020,PPP3CC,147
10021,PPP3R1,134
10022,PPP3R2,114
10023,PPP4R1,50
10024,PPP4R2,129
10025,PPP4R4,122
10026,PPP5C,144
10027,PPP6C,138
10028,PPRC1,76
10029,PPT1,73
10030,PPTC7,65
10031,PPWD1,40
10032,PPY,25
10033,PQBP1,38
10034,PQLC2,75
10035,PQLC3,108
10036,PRAM1,89
10037,PRAP1,82
10038,PRB1,81
10039,PRB2,77
10040,PRC1,120
10041,PRCC,104
10042,PRCD,32
10043,PRCP,10
10044,PRDM1,138
10045,PRDM10,109
10046,PRDM11,54
10047,PRDM12,62
10048,PRDM13,99
10049,PRDM14,128
10050,PRDM15,117
10051,PRDM16,25
10052,PRDM2,78
10053,PRDM4,138
10054,PRDM5,119
10055,PRDM6,10
10056,PRDM8,31
10057,PRDM9,67
10058,PRDX1,102
10059,PRDX2,147
10060,PRDX3,145
10061,PRDX4,2
10062,PRDX5,99
10063,PRDX6,17
10064,PREB,140
10065,PRELID1,74
10066,PRELID2,52
10067,PRELP,12
10068,PREP,54
10069,PREPL,81
10070,PREX1,24
10071,PREX2,29
10072,PRF1,101
10073,PRG2,52
10074,PRG3,111
10075,PRG4,39
10076,PRH1,94
10077,PRH2,126
10078,PRICKLE1,130
10079,PRICKLE2,28
10080,PRICKLE3,37
10081,PRICKLE4,83
10082,PRIM1,32
10083,PRIM2,114
10084,PRIMA1,107
10085,PRKAA1,101
10086,PRKAA2,17
10087,PRKAB1,139
10088,PRKACA,140
10089,PRKACB,38
10090,PRKACG,121
10091,PRKAG1,19
10092,PRKAG2,83
10093,PRKAG3,106
10094,PRKAR1A,24
10095,PRKAR1B,76
10096,PRKAR2A,115
10097,PRKAR2B,51
10098,PRKCA,14
10099,PRKCB,88
10100,PRKCD,149
10101,PRKCDBP,140
10102,PRKCE,30
10103,PRKCG,140
10104,PRKCH,91
10105,PRKCI,99
10106,PRKCQ,10
10107,PRKCSH,123
10108,PRKD1,95
10109,PRKD2,123
10110,PRKD3,53
10111,PRKDC,28
10112,PRKG1,138
10113,PRKG2,96
10114,PRKRA,87
10115,PRKRIP1,1
10116,PRKRIR,52
10117,PRL,94
10118,PRLH,125
10119,PRLHR,113
10120,PRLR,49
10121,PRM1,16
10122,PRM2,15
10123,PRM3,36
10124,PRMT1,4
10125,PRMT3,58
10126,PRMT5,24
10127,PRMT7,55
10128,PRMT8,44
10129,PRND,55
10130,PRNP,98
10131,PRNT,79
10132,PROC,128
10133,PROCA1,2
10134,PROCR,14
10135,PRODH2,1
10136,PROK1,97
10137,PROK2,149
10138,PROKR2,122
10139,PROL1,85
10140,PROM1,21
10141,PROM2,46
10142,PROP1,139
10143,PROX1,52
10144,PROX2,122
10145,PROZ,20
10146,PRPF18,1
10147,PRPF19,83
10148,PRPF3,30
10149,PRPF31,88
10150,PRPF38A,135
10151,PRPF38B,94
10152,PRPF39,21
10153,PRPF4,144
10154,PRPF40A,147
10155,PRPF40B,14
10156,PRPF4B,110
10157,PRPF8,15
10158,PRPH,86
10159,PRPH2,7
10160,PRPS1,17
10161,PRPS1L1,19
10162,PRPSAP1,88
10163,PRPSAP2,136
10164,PRR11,21
10165,PRR12,78
10166,PRR13,108
10167,PRR15,30
10168,PRR15L,10
10169,PRR16,1
10170,PRR19,118
10171,PRR21,117
10172,PRR22,100
10173,PRR23A,140
10174,PRR23B,69
10175,PRR23C,142
10176,PRR3,117
10177,PRR4,144
10178,PRR5,85
10179,PRR5.ARHGAP8,48
10180,PRR5L,74
10181,PRR7,149
10182,PRRC1,16
10183,PRRG1,6
10184,PRRG2,133
10185,PRRG3,4
10186,PRRG4,38
10187,PRRT3,47
10188,PRRT4,74
10189,PRRX1,27
10190,PRRX2,46
10191,PRSS12,113
10192,PRSS16,47
10193,PRSS21,3
10194,PRSS22,1
10195,PRSS23,138
10196,PRSS3,82
10197,PRSS33,2
10198,PRSS35,74
10199,PRSS36,49
10200,PRSS37,42
10201,PRSS38,32
10202,PRSS42,66
10203,PRSS48,66
10204,PRSS50,122
10205,PRSS53,40
10206,PRSS54,44
10207,PRSS55,93
10208,PRTFDC1,63
10209,PRTG,84
10210,PRUNE,123
10211,PRUNE2,108
10212,PRX,45
10213,PSAP,129
10214,PSAPL1,128
10215,PSAT1,93
10216,PSCA,36
10217,PSD,89
10218,PSD2,77
10219,PSD3,43
10220,PSD4,104
10221,PSEN1,137
10222,PSEN2,117
10223,PSENEN,80
10224,PSIP1,33
10225,PSKH1,47
10226,PSKH2,1
10227,PSMA1,77
10228,PSMA3,111
10229,PSMA4,54
10230,PSMA5,115
10231,PSMA6,1
10232,PSMA7,20
10233,PSMA8,59
10234,PSMB1,132
10235,PSMB10,77
10236,PSMB11,79
10237,PSMB2,36
10238,PSMB3,2
10239,PSMB5,28
10240,PSMB6,138
10241,PSMB7,108
10242,PSMC1,102
10243,PSMC2,48
10244,PSMC3,94
10245,PSMC3IP,14
10246,PSMC4,117
10247,PSMC5,18
10248,PSMC6,90
10249,PSMD1,147
10250,PSMD10,7
10251,PSMD11,1
10252,PSMD12,5
10253,PSMD14,45
10254,PSMD2,67
10255,PSMD3,1
10256,PSMD4,123
10257,PSMD5,96
10258,PSMD6,122
10259,PSMD8,1
10260,PSMD9,68
10261,PSME1,63
10262,PSME2,66
10263,PSME3,6
10264,PSME4,39
10265,PSMG1,24
10266,PSMG2,71
10267,PSMG4,86
10268,PSORS1C1,124
10269,PSORS1C2,134
10270,PSORS1C3,93
10271,PSPH,100
10272,PSRC1,101
10273,PSTK,134
10274,PSTPIP1,109
10275,PSTPIP2,98
10276,PTAFR,15
10277,PTAR1,147
10278,PTBP1,44
10279,PTBP2,108
10280,PTCD1,59
10281,PTCD2,45
10282,PTCH1,148
10283,PTCH2,145
10284,PTCHD1,6
10285,PTCHD2,75
10286,PTCRA,7
10287,PTDSS1,16
10288,PTDSS2,71
10289,PTEN,147
10290,PTER,114
10291,PTF1A,91
10292,PTGDR,51
10293,PTGER2,64
10294,PTGER3,68
10295,PTGER4,86
10296,PTGES,31
10297,PTGES2,134
10298,PTGES3,29
10299,PTGFR,6
10300,PTGFRN,31
10301,PTGIR,131
10302,PTGIS,23
10303,PTGR1,27
10304,PTGR2,94
10305,PTGS1,48
10306,PTGS2,64
10307,PTH,147
10308,PTH1R,104
10309,PTH2R,113
10310,PTHLH,133
10311,PTK2B,109
